08-07-2026 21:16:32 RAM 2106/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,37%@729,39%@729,37%@729,40%@729,40%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.281C soc0@53.125C gpu@53.781C tj@55.218C soc1@55.218C VDD_IN 8120mW/8143mW VDD_CPU_GPU_CV 1391mW/1402mW VDD_SOC 2941mW/2957mW
08-07-2026 21:16:37 RAM 2107/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,39%@806,38%@806,38%@806,38%@729,38%@729] GR3D_FREQ 0% cpu@54.437C soc2@53.343C soc0@52.906C gpu@54C tj@55.125C soc1@55.125C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1391mW/1402mW VDD_SOC 2941mW/2956mW
08-07-2026 21:16:42 RAM 2103/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,40%@1728,39%@1728,39%@1728,37%@1728,38%@1728] GR3D_FREQ 0% cpu@54.343C soc2@53.343C soc0@53.062C gpu@53.937C tj@55.187C soc1@55.187C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2956mW
08-07-2026 21:16:47 RAM 2104/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,39%@729,38%@729,38%@729,40%@729,41%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.312C soc0@53C gpu@53.843C tj@55.125C soc1@55.125C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2956mW
08-07-2026 21:16:52 RAM 2103/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,39%@806,39%@806,38%@806,35%@729,38%@729] GR3D_FREQ 0% cpu@54.437C soc2@53.375C soc0@53.031C gpu@53.906C tj@55.25C soc1@55.25C VDD_IN 8120mW/8141mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2956mW
08-07-2026 21:16:57 RAM 2104/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,39%@729,40%@729,38%@729,38%@729,36%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.375C soc0@52.906C gpu@54.093C tj@55.218C soc1@55.218C VDD_IN 8120mW/8141mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2956mW
08-07-2026 21:17:02 RAM 2105/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,38%@729,39%@729,39%@729,38%@729,37%@729] GR3D_FREQ 0% cpu@54.75C soc2@53.468C soc0@53.031C gpu@53.843C tj@55.281C soc1@55.281C VDD_IN 8120mW/8141mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2955mW
08-07-2026 21:17:07 RAM 2106/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@729,41%@729,38%@729,39%@729,40%@883,38%@883] GR3D_FREQ 0% cpu@54.468C soc2@53.437C soc0@53.062C gpu@54.062C tj@55.343C soc1@55.343C VDD_IN 8120mW/8140mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2955mW
08-07-2026 21:17:12 RAM 2107/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,39%@729,36%@729,39%@729,38%@806,40%@806] GR3D_FREQ 0% cpu@54.343C soc2@53.375C soc0@53.062C gpu@54.031C tj@55.281C soc1@55.281C VDD_IN 8120mW/8140mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2955mW
08-07-2026 21:17:17 RAM 2107/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [38%@729,41%@729,40%@729,39%@729,38%@729,39%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.468C soc0@53.093C gpu@54.062C tj@55.468C soc1@55.468C VDD_IN 8120mW/8140mW VDD_CPU_GPU_CV 1430mW/1401mW VDD_SOC 2941mW/2955mW
08-07-2026 21:17:22 RAM 2108/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,41%@1728,39%@1728,40%@1728,36%@729,39%@729] GR3D_FREQ 0% cpu@54.5C soc2@53.281C soc0@53.031C gpu@53.812C tj@55.312C soc1@55.312C VDD_IN 8120mW/8139mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2955mW
08-07-2026 21:17:27 RAM 2108/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,38%@1728,39%@1728,38%@1728,40%@1728,38%@1728] GR3D_FREQ 0% cpu@54.656C soc2@53.375C soc0@53.031C gpu@53.875C tj@55.468C soc1@55.468C VDD_IN 8120mW/8139mW VDD_CPU_GPU_CV 1391mW/1401mW VDD_SOC 2941mW/2954mW
08-07-2026 21:17:32 RAM 2109/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@806,38%@806,42%@806,40%@806,36%@1728,38%@1728] GR3D_FREQ 0% cpu@54.468C soc2@53.312C soc0@53.093C gpu@53.843C tj@55.25C soc1@55.25C VDD_IN 8160mW/8139mW VDD_CPU_GPU_CV 1430mW/1401mW VDD_SOC 2941mW/2954mW
08-07-2026 21:17:37 RAM 2111/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,39%@729,41%@1728,40%@1728,40%@729,40%@729] GR3D_FREQ 0% cpu@54.562C soc2@53.375C soc0@52.968C gpu@53.937C tj@55.375C soc1@55.375C VDD_IN 8160mW/8140mW VDD_CPU_GPU_CV 1430mW/1402mW VDD_SOC 2941mW/2954mW
08-07-2026 21:17:42 RAM 2112/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,41%@729,38%@729,40%@729,41%@729,40%@729] GR3D_FREQ 0% cpu@54.656C soc2@53.281C soc0@53.031C gpu@53.812C tj@55.343C soc1@55.343C VDD_IN 8120mW/8139mW VDD_CPU_GPU_CV 1430mW/1402mW VDD_SOC 2941mW/2954mW
08-07-2026 21:17:47 RAM 2113/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,41%@729,41%@729,42%@729,37%@883,40%@883] GR3D_FREQ 0% cpu@54.468C soc2@53.312C soc0@53C gpu@54.031C tj@55.468C soc1@55.468C VDD_IN 8160mW/8140mW VDD_CPU_GPU_CV 1430mW/1402mW VDD_SOC 2941mW/2954mW
08-07-2026 21:17:52 RAM 2114/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@883,39%@883,40%@883,41%@883,41%@806,41%@806] GR3D_FREQ 0% cpu@54.468C soc2@53.187C soc0@52.968C gpu@53.937C tj@55.281C soc1@55.281C VDD_IN 8160mW/8140mW VDD_CPU_GPU_CV 1430mW/1403mW VDD_SOC 2941mW/2954mW
08-07-2026 21:17:57 RAM 2115/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@729,40%@729,39%@729,40%@729,38%@806,39%@806] GR3D_FREQ 0% cpu@54.5C soc2@53.375C soc0@52.968C gpu@53.781C tj@55.343C soc1@55.343C VDD_IN 8160mW/8140mW VDD_CPU_GPU_CV 1430mW/1403mW VDD_SOC 2941mW/2953mW
08-07-2026 21:18:02 RAM 2116/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,40%@1728,41%@1728,39%@1728,41%@729,42%@729] GR3D_FREQ 0% cpu@54.468C soc2@53.343C soc0@53.031C gpu@53.875C tj@55.125C soc1@55.125C VDD_IN 8160mW/8141mW VDD_CPU_GPU_CV 1430mW/1403mW VDD_SOC 2941mW/2953mW
08-07-2026 21:18:07 RAM 2119/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@883,42%@1728,40%@1728,38%@1728,38%@729,40%@729] GR3D_FREQ 0% cpu@54.5C soc2@53.375C soc0@52.906C gpu@53.812C tj@55.5C soc1@55.5C VDD_IN 8120mW/8140mW VDD_CPU_GPU_CV 1430mW/1404mW VDD_SOC 2941mW/2953mW
08-07-2026 21:18:12 RAM 2120/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@806,41%@806,43%@806,41%@806,41%@1728,41%@1728] GR3D_FREQ 0% cpu@54.718C soc2@53.312C soc0@53.093C gpu@53.812C tj@55.218C soc1@55.218C VDD_IN 8240mW/8141mW VDD_CPU_GPU_CV 1470mW/1404mW VDD_SOC 2941mW/2953mW
08-07-2026 21:18:17 RAM 2122/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@883,41%@883,41%@883,38%@883,40%@729,42%@729] GR3D_FREQ 0% cpu@54.531C soc2@53.343C soc0@52.937C gpu@53.937C tj@55.343C soc1@55.343C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1405mW VDD_SOC 2941mW/2953mW
08-07-2026 21:18:22 RAM 2122/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,41%@806,41%@806,40%@806,40%@729,39%@729] GR3D_FREQ 0% cpu@54.656C soc2@53.312C soc0@53C gpu@53.781C tj@55.187C soc1@55.187C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1405mW VDD_SOC 2941mW/2953mW
08-07-2026 21:18:27 RAM 2125/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@729,41%@729,42%@729,39%@729,37%@806,39%@806] GR3D_FREQ 0% cpu@54.593C soc2@53.281C soc0@52.937C gpu@53.781C tj@55.25C soc1@55.25C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1405mW VDD_SOC 2941mW/2952mW
08-07-2026 21:18:32 RAM 2124/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@729,41%@729,39%@729,40%@729,35%@729,38%@729] GR3D_FREQ 0% cpu@54.437C soc2@53.25C soc0@53C gpu@53.718C tj@55.187C soc1@55.187C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1406mW VDD_SOC 2941mW/2952mW
08-07-2026 21:18:37 RAM 2126/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1036,42%@1036,41%@1036,40%@1036,38%@729,39%@729] GR3D_FREQ 0% cpu@54.375C soc2@53.25C soc0@53.062C gpu@53.843C tj@55.312C soc1@55.312C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1406mW VDD_SOC 2941mW/2952mW
08-07-2026 21:18:42 RAM 2129/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@806,42%@806,39%@806,39%@806,39%@729,40%@729] GR3D_FREQ 0% cpu@54.625C soc2@53.187C soc0@53.062C gpu@53.718C tj@55.125C soc1@55.125C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1406mW VDD_SOC 2941mW/2952mW
08-07-2026 21:18:47 RAM 2130/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,41%@806,41%@806,40%@806,40%@729,39%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.281C soc0@53.062C gpu@54C tj@55.187C soc1@55.187C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1406mW VDD_SOC 2941mW/2952mW
08-07-2026 21:18:52 RAM 2128/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@806,40%@806,39%@806,38%@806,40%@729,39%@729] GR3D_FREQ 0% cpu@54.468C soc2@53.218C soc0@52.968C gpu@53.75C tj@55.125C soc1@55.125C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1407mW VDD_SOC 2941mW/2952mW
08-07-2026 21:18:57 RAM 2133/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [49%@729,42%@729,42%@729,45%@729,46%@729,47%@729] GR3D_FREQ 0% cpu@54.437C soc2@53.312C soc0@53.062C gpu@54C tj@55.281C soc1@55.281C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1407mW VDD_SOC 2941mW/2952mW
08-07-2026 21:19:02 RAM 2132/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,42%@729,40%@729,42%@729,39%@1728,40%@1728] GR3D_FREQ 0% cpu@54.468C soc2@53.218C soc0@52.937C gpu@53.781C tj@55.125C soc1@55.125C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1407mW VDD_SOC 2941mW/2952mW
08-07-2026 21:19:07 RAM 2135/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,43%@729,40%@729,41%@729,42%@729,41%@729] GR3D_FREQ 0% cpu@54.625C soc2@53.25C soc0@53C gpu@53.937C tj@55.375C soc1@55.375C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1407mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:12 RAM 2135/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@1728,41%@1728,39%@1728,38%@1728,40%@1728,42%@1728] GR3D_FREQ 0% cpu@54.406C soc2@53.343C soc0@53C gpu@53.843C tj@55.312C soc1@55.312C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1408mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:17 RAM 2136/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [42%@1728,40%@1728,40%@1728,40%@1728,40%@1728,37%@1728] GR3D_FREQ 0% cpu@54.437C soc2@53.281C soc0@52.906C gpu@53.843C tj@55.312C soc1@55.312C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1408mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:22 RAM 2134/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@806,41%@806,38%@806,40%@806,39%@729,40%@729] GR3D_FREQ 0% cpu@54.718C soc2@53.093C soc0@53C gpu@53.781C tj@55.156C soc1@55.156C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1408mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:27 RAM 2139/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,43%@729,41%@729,37%@729,38%@729,39%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.312C soc0@52.937C gpu@53.906C tj@55.343C soc1@55.343C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1408mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:32 RAM 2139/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@806,41%@806,39%@806,39%@806,37%@729,41%@729] GR3D_FREQ 0% cpu@54.593C soc2@53.25C soc0@53C gpu@53.843C tj@55.25C soc1@55.25C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1409mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:37 RAM 2141/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,42%@1728,41%@1728,38%@1728,40%@1728,41%@1728] GR3D_FREQ 0% cpu@54.593C soc2@53.312C soc0@52.906C gpu@53.906C tj@55.218C soc1@55.218C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1409mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:42 RAM 2140/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,41%@1728,41%@1728,39%@1728,38%@729,42%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.281C soc0@53C gpu@54.031C tj@55.187C soc1@55.187C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1409mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:47 RAM 2142/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,38%@806,41%@806,39%@806,40%@729,42%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.25C soc0@53.062C gpu@53.875C tj@55.312C soc1@55.312C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1409mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:52 RAM 2143/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,39%@806,42%@806,39%@806,40%@729,39%@729] GR3D_FREQ 0% cpu@54.5C soc2@53.281C soc0@53C gpu@53.812C tj@55.062C soc1@55.062C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1391mW/1409mW VDD_SOC 2941mW/2951mW
08-07-2026 21:19:57 RAM 2145/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,39%@1728,39%@1728,39%@1728,39%@1728,36%@1728] GR3D_FREQ 0% cpu@54.312C soc2@53.343C soc0@53.031C gpu@53.75C tj@55.281C soc1@55.281C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1409mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:02 RAM 2145/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,38%@729,38%@729,37%@729,39%@729,43%@729] GR3D_FREQ 0% cpu@54.375C soc2@53.156C soc0@52.906C gpu@53.656C tj@55.093C soc1@55.093C VDD_IN 8120mW/8142mW VDD_CPU_GPU_CV 1430mW/1409mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:07 RAM 2148/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@729,43%@729,43%@729,41%@729,40%@729,42%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.281C soc0@53.031C gpu@53.812C tj@55.218C soc1@55.281C VDD_IN 8120mW/8141mW VDD_CPU_GPU_CV 1430mW/1410mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:12 RAM 2149/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,41%@806,43%@806,40%@806,41%@960,40%@960] GR3D_FREQ 0% cpu@54.187C soc2@53.156C soc0@52.812C gpu@54.031C tj@55.125C soc1@55.125C VDD_IN 8160mW/8142mW VDD_CPU_GPU_CV 1430mW/1410mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:17 RAM 2151/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,39%@729,41%@729,41%@729,38%@729,39%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.218C soc0@52.968C gpu@53.906C tj@55.218C soc1@55.156C VDD_IN 8120mW/8141mW VDD_CPU_GPU_CV 1430mW/1410mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:22 RAM 2145/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@1728,39%@1728,39%@1728,41%@1728,40%@1728,45%@1728] GR3D_FREQ 0% cpu@54.343C soc2@53.187C soc0@52.937C gpu@53.781C tj@55.062C soc1@55.062C VDD_IN 8160mW/8141mW VDD_CPU_GPU_CV 1430mW/1410mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:27 RAM 2154/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [46%@1036,42%@1036,44%@1036,40%@1036,43%@729,43%@729] GR3D_FREQ 0% cpu@54.406C soc2@53.25C soc0@52.968C gpu@53.781C tj@55.125C soc1@55.125C VDD_IN 8743mW/8147mW VDD_CPU_GPU_CV 1904mW/1415mW VDD_SOC 2980mW/2950mW
08-07-2026 21:20:32 RAM 2154/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@883,40%@883,40%@883,41%@883,39%@729,39%@729] GR3D_FREQ 0% cpu@54.562C soc2@53.156C soc0@52.781C gpu@53.75C tj@55.062C soc1@55.062C VDD_IN 8160mW/8147mW VDD_CPU_GPU_CV 1430mW/1415mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:37 RAM 2161/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@806,39%@806,40%@806,39%@806,41%@729,43%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.281C soc0@52.906C gpu@53.656C tj@55.156C soc1@55.156C VDD_IN 8120mW/8147mW VDD_CPU_GPU_CV 1430mW/1415mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:42 RAM 2164/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,39%@1728,40%@1728,41%@1728,41%@1728,42%@1728] GR3D_FREQ 0% cpu@54.625C soc2@53.218C soc0@52.781C gpu@54.062C tj@55.062C soc1@55.062C VDD_IN 8479mW/8150mW VDD_CPU_GPU_CV 1706mW/1418mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:47 RAM 2180/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@1728,44%@1728,41%@1728,38%@1728,43%@1728,44%@1728] GR3D_FREQ 0% cpu@54.343C soc2@53.218C soc0@53C gpu@53.843C tj@55.187C soc1@55.187C VDD_IN 8120mW/8150mW VDD_CPU_GPU_CV 1391mW/1417mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:52 RAM 2181/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@883,41%@883,38%@883,38%@883,41%@729,41%@729] GR3D_FREQ 0% cpu@54.312C soc2@53.218C soc0@52.906C gpu@54C tj@55.093C soc1@55.093C VDD_IN 8160mW/8150mW VDD_CPU_GPU_CV 1430mW/1417mW VDD_SOC 2941mW/2950mW
08-07-2026 21:20:57 RAM 2193/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,41%@1728,42%@1728,40%@1728,40%@729,39%@729] GR3D_FREQ 0% cpu@54.375C soc2@53.281C soc0@53.093C gpu@53.812C tj@55.187C soc1@55.281C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2950mW
08-07-2026 21:21:02 RAM 2195/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@806,40%@806,40%@806,38%@806,41%@1728,40%@1728] GR3D_FREQ 0% cpu@54.5C soc2@53.125C soc0@52.937C gpu@53.781C tj@55.093C soc1@55.093C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2950mW
08-07-2026 21:21:07 RAM 2194/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@806,44%@806,40%@806,40%@806,38%@729,40%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.187C soc0@52.968C gpu@53.656C tj@55.062C soc1@55.062C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2950mW
08-07-2026 21:21:12 RAM 2192/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,43%@729,41%@729,37%@729,40%@729,38%@729] GR3D_FREQ 0% cpu@54.625C soc2@53.031C soc0@52.906C gpu@53.812C tj@55.062C soc1@55.062C VDD_IN 8160mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2950mW
08-07-2026 21:21:17 RAM 2194/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [41%@729,42%@729,41%@729,40%@729,38%@960,38%@960] GR3D_FREQ 0% cpu@54.312C soc2@53.125C soc0@52.906C gpu@53.687C tj@55.187C soc1@55.187C VDD_IN 8160mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2950mW
08-07-2026 21:21:22 RAM 2194/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,42%@1728,40%@1728,39%@1728,36%@1728,39%@1728] GR3D_FREQ 0% cpu@54.281C soc2@53.187C soc0@52.812C gpu@53.968C tj@55.062C soc1@55.062C VDD_IN 8160mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:27 RAM 2199/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,42%@729,39%@729,41%@729,38%@729,41%@729] GR3D_FREQ 0% cpu@54.25C soc2@53.187C soc0@52.875C gpu@53.593C tj@55.093C soc1@55.187C VDD_IN 8160mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:32 RAM 2200/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@729,44%@729,40%@729,41%@729,40%@729,40%@729] GR3D_FREQ 0% cpu@54.25C soc2@53.218C soc0@52.875C gpu@53.937C tj@55.031C soc1@55.031C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:37 RAM 2201/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [37%@960,40%@960,41%@960,40%@960,40%@729,41%@729] GR3D_FREQ 0% cpu@54.187C soc2@53.093C soc0@52.718C gpu@53.875C tj@55.093C soc1@55.093C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1418mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:42 RAM 2203/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@1728,40%@1728,38%@1728,40%@1728,39%@1728,39%@1728] GR3D_FREQ 0% cpu@54.312C soc2@53.156C soc0@52.843C gpu@53.906C tj@55.093C soc1@55.093C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:47 RAM 2203/7607MB (lfb 5x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,42%@806,39%@806,39%@806,41%@729,42%@729] GR3D_FREQ 0% cpu@54.281C soc2@53.125C soc0@52.843C gpu@53.781C tj@55.187C soc1@55.187C VDD_IN 8120mW/8148mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:52 RAM 2203/7607MB (lfb 6x4MB) SWAP 0/3804MB (cached 0MB) CPU [43%@729,40%@729,43%@729,40%@729,43%@729,44%@729] GR3D_FREQ 0% cpu@54.343C soc2@53.062C soc0@52.843C gpu@53.687C tj@55.062C soc1@55.062C VDD_IN 8200mW/8149mW VDD_CPU_GPU_CV 1470mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:21:57 RAM 2204/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [40%@806,38%@806,42%@806,40%@806,40%@729,39%@729] GR3D_FREQ 0% cpu@54.218C soc2@53.062C soc0@52.687C gpu@53.718C tj@55.125C soc1@55.125C VDD_IN 8120mW/8149mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
08-07-2026 21:22:02 RAM 2204/7607MB (lfb 7x4MB) SWAP 0/3804MB (cached 0MB) CPU [39%@729,41%@729,41%@729,38%@729,39%@729,41%@729] GR3D_FREQ 0% cpu@54.156C soc2@52.968C soc0@52.781C gpu@53.531C tj@54.937C soc1@54.937C VDD_IN 8160mW/8149mW VDD_CPU_GPU_CV 1430mW/1419mW VDD_SOC 2941mW/2949mW
